rowid,school_raw,school_clean,program_raw,degree,season_code,season_year,decision,decision_class,date_posted,gpa,gre_v,gre_q,gre_w,applicant_status,source
8237654e4fa4,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Rejected,Rejected,2009-02-15,,,,,American,deedy_2015
a9de59d4c6e4,Duke University,Duke University,Political Science,PhD,,,Accepted,Accepted,2009-02-15,,,,,American,deedy_2015
be945dbb7db5,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-15,,,,,American,deedy_2015
5fe1e7a139b3,Yale University,Yale University,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-15,,,,,International with US Degree,deedy_2015
fbaa3b6dbba8,Michigan State University (MSU),Michigan State University,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-15,,,,,International with US Degree,deedy_2015
c54f6c5df140,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,,,Accepted,Accepted,2009-02-15,,,,,International with US Degree,deedy_2015
7d5143119b66,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,American,deedy_2015
eaa29c6b5973,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,American,deedy_2015
4058eb8772c3,"University Of Illinois, Urbana-Champaign (UIUC)",University of Illinois Urbana-Champaign,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,American,deedy_2015
1910f6ddd249,University Of Georgia,University Of Georgia,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,American,deedy_2015
fa1f8f894376,"University Of North Carolina, Chapel Hill (UNC)",UNC Chapel Hill,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,International,deedy_2015
13fbeb75a736,"University Of California, Los Angeles (UCLA)",UCLA,Political Science,PhD,,,Rejected,Rejected,2009-02-14,,,,,American,deedy_2015
ac8ec855552a,Yale University,Yale University,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-14,,,,,International,deedy_2015
341674f3e530,Claremont Graduate University,Claremont Graduate University,Political Science,PhD,,,Accepted,Accepted,2009-02-14,,,,,International,deedy_2015
1ea126b29c7e,"Texas A&M University, College Station (TAMU)","Texas A&M University, College Station (TAMU)",Political Science,PhD,,,Accepted,Accepted,2009-02-13,,,,,American,deedy_2015
f263ce86e53c,"University Of Texas, Austin (UT Austin)",University of Texas at Austin,Government (Political Science),PhD,,,Accepted,Accepted,2009-02-13,,,,,,deedy_2015
57faf78b25d6,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
79446472cad0,University Of Pittsburgh,University of Pittsburgh,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-13,,,,,International with US Degree,deedy_2015
ecf3da9ece10,"University Of California, Los Angeles (UCLA)",UCLA,Political Science,PhD,,,Accepted,Accepted,2009-02-13,,,,,American,deedy_2015
06f8571b00ba,"University Of California, Los Angeles (UCLA)",UCLA,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
bce18728c1cd,"University Of North Carolina, Chapel Hill (UNC)",UNC Chapel Hill,Political Science,PhD,,,Accepted,Accepted,2009-02-13,,,,,American,deedy_2015
9867b97efa29,"University Of Minnesota, Twin Cities (UMN)",University of Minnesota,Political Science,PhD,,,Accepted,Accepted,2009-02-13,,,,,American,deedy_2015
1e2f6fcee21b,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
ba46592c3ff5,Stanford University,Stanford University,Political Science,PhD,,,Accepted,Accepted,2009-02-13,,,,,American,deedy_2015
cc9d50c6eebe,Duke University,Duke University,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
ca470ad49491,"University Of California, San Diego (UCSD)",UC San Diego,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
5d4931e2f712,Boston University (BU),Boston University,Political Science,PhD,,,Rejected,Rejected,2009-02-13,,,,,American,deedy_2015
87265a718980,Stanford University,Stanford University,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,International with US Degree,deedy_2015
8378b865e73a,"University Of California, Davis (UCD)",UC Davis,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
d37a3ea923b6,"University Of California, Los Angeles (UCLA)",UCLA,Political Science,PhD,,,Rejected,Rejected,2009-02-12,,,,,International,deedy_2015
a87201b80a1a,"University Of Texas, Austin (UT Austin)",University of Texas at Austin,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,International,deedy_2015
6b417991e714,"University Of California, San Diego (UCSD)",UC San Diego,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,International,deedy_2015
73f060cd3d06,"University Of California, San Diego (UCSD)",UC San Diego,Political Science,PhD,,,Rejected,Rejected,2009-02-12,,,,,International,deedy_2015
3bbe810f93e3,"Washington University, St. Louis (WUSTL)",Washington University in St. Louis,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,International,deedy_2015
1063fd483826,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Rejected,Rejected,2009-02-12,,,,,American,deedy_2015
9b42305788f2,Duke University,Duke University,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
c0df3668155a,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
9270b6ab40ac,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Rejected,Rejected,2009-02-12,,,,,Other,deedy_2015
2e4bea2c1f4e,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-12,,,,,American,deedy_2015
b6a47fd67fdb,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
7ea2e65e9235,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
68622fcd9aa6,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
c2456ce9d111,University Of Georgia,University Of Georgia,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,,deedy_2015
fa85834dd883,Pennsylvania State University (Penn State),University of Pennsylvania,Political Science,PhD,,,Accepted,Accepted,2009-02-12,,,,,American,deedy_2015
be831f984b70,Cornell University,Cornell University,Government (Political Science),PhD,,,Accepted,Accepted,2009-02-12,,,,,,deedy_2015
3febd797f03e,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
67a0b5a14302,Cornell University,Cornell University,Government (Political Science),PhD,,,Wait listed,Waitlisted,2009-02-11,,,,,International,deedy_2015
4c32e3c0881a,"University Of California, San Diego (UCSD)",UC San Diego,Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
eab1cb9fde20,San Diego State University (SDSU),San Diego State University (SDSU),Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
38872abfcb53,New York University (NYU),New York University,Politics (Political Science),PhD,,,Accepted,Accepted,2009-02-11,,,,,International with US Degree,deedy_2015
493d2c2286ea,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Other,Other,2009-02-11,,,,,American,deedy_2015
fc0898e7b7ed,Yale University,Yale University,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-11,,,,,American,deedy_2015
a622eaa065f3,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
7c5dd24c92fa,"University Of Washington, Seattle (UW)","University Of Washington, Seattle (UW)",Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
cbb365e97dd2,SUNY Buffalo,SUNY Buffalo,Political Science,PhD,,,Accepted,Accepted,2009-02-11,,,,,American,deedy_2015
d12b43b1abe4,"University Of Washington, Seattle (UW)","University Of Washington, Seattle (UW)",Political Science,PhD,,,Other,Other,2009-02-10,,,,,American,deedy_2015
f9614f33ef89,"Texas A&M University, College Station (TAMU)","Texas A&M University, College Station (TAMU)",Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,International,deedy_2015
23d36233317d,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,International,deedy_2015
9b7c8c01a8dc,"University Of Washington, Seattle (UW)","University Of Washington, Seattle (UW)",Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,American,deedy_2015
5fe721f09454,Yale University,Yale University,Political Science,PhD,,,Other,Other,2009-02-10,,,,,American,deedy_2015
778370ed3552,University Of Kentucky,University Of Kentucky,Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,,deedy_2015
597a2fa5ee7b,Northwestern University,Northwestern University,Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,International with US Degree,deedy_2015
153f78513e99,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Rejected,Rejected,2009-02-10,,,,,American,deedy_2015
8883f1826bda,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-10,,,,,International with US Degree,deedy_2015
30fedd6df3a5,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Other,Other,2009-02-09,,,,,International,deedy_2015
ce05986844ed,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-09,,,,,American,deedy_2015
37957bcbdfe8,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Rejected,Rejected,2009-02-09,,,,,International with US Degree,deedy_2015
87f4808d83d9,University Of Pittsburgh,University of Pittsburgh,Political Science,PhD,,,Accepted,Accepted,2009-02-09,,,,,American,deedy_2015
b5066f705a17,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-09,,,,,International with US Degree,deedy_2015
85db03e8bf60,Pennsylvania State University (Penn State),University of Pennsylvania,Political Science,PhD,,,Accepted,Accepted,2009-02-09,,,,,American,deedy_2015
33508758cadf,Pennsylvania State University (PennState),Penn State University,Political Science,PhD,,,Accepted,Accepted,2009-02-09,,,,,American,deedy_2015
544b7e8be998,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Accepted,Accepted,2009-02-09,,,,,American,deedy_2015
2c1a0186a62c,"University Of Michigan, Ann Arbor (UMich)",University of Michigan,Political Science,PhD,,,Other,Other,2009-02-09,,,,,American,deedy_2015
480703b135b7,Florida State University (FSU),Florida State University,Political Science,PhD,,,Accepted,Accepted,2009-02-08,,,,,American,deedy_2015
0c5087017d34,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Accepted,Accepted,2009-02-08,,,,,American,deedy_2015
f10b074a00d1,Boston University (BU),Boston University,Political Science,PhD,,,Other,Other,2009-02-08,,,,,,deedy_2015
874a8f9a722c,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-08,,,,,American,deedy_2015
a2897f576b91,"University Of Colorado, Boulder",University of Colorado Boulder,Political Science,PhD,,,Accepted,Accepted,2009-02-08,,,,,American,deedy_2015
fd2904015288,Duke University,Duke University,Politics (political Science),PhD,,,Rejected,Rejected,2009-02-07,,,,,American,deedy_2015
7a1e79d369a9,Southern Illinois University,Southern Illinois University,Political Science,PhD,,,Accepted,Accepted,2009-02-07,,,,,American,deedy_2015
61fdf9f4820a,Boston University (BU),Boston University,Political Science,PhD,,,Accepted,Accepted,2009-02-07,,,,,International,deedy_2015
bf3c603f0a2b,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-07,,,,,American,deedy_2015
cf7bd2aa2173,Northwestern University,Northwestern University,Political Science,PhD,,,Accepted,Accepted,2009-02-07,,,,,International with US Degree,deedy_2015
503bce511988,University Of New Hampshire,University Of New Hampshire,Political Science,MA,,,Accepted,Accepted,2009-02-07,,,,,International,deedy_2015
f3607b1eff68,University Of Georgia,University Of Georgia,Political Science,MA,,,Accepted,Accepted,2009-02-07,,,,,International,deedy_2015
a58e4ba78498,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-07,,,,,International,deedy_2015
f4ab56068250,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Rejected,Rejected,2009-02-07,,,,,International,deedy_2015
b1107a13319c,Boston University (BU),Boston University,Political Science,PhD,,,Rejected,Rejected,2009-02-07,,,,,International,deedy_2015
c7e9d0103da1,Boston University (BU),Boston University,Political Science,PhD,,,Interview,Interview,2009-02-07,,,,,International,deedy_2015
a154e4e5b5e3,Yale University,Yale University,Political Science,PhD,,,Rejected,Rejected,2009-02-06,,,,,American,deedy_2015
d6c82fe2cce2,Yale University,Yale University,Political Science,PhD,,,Accepted,Accepted,2009-02-06,,,,,American,deedy_2015
8b8f65b0df81,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Accepted,Accepted,2009-02-06,,,,,American,deedy_2015
9e5923cd3745,University Of Georgia,University Of Georgia,Political Science,MA,,,Accepted,Accepted,2009-02-06,,,,,International,deedy_2015
9cf9df537f49,Ohio State University (OSU),Ohio State University,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
ffddaf638b6a,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
4070ed1199d4,"University Of Colorado, Boulder",University of Colorado Boulder,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
5f9474988998,University Of Iowa,University of Iowa,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
de8fd11cc047,Northwestern University,Northwestern University,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,International with US Degree,deedy_2015
32c8547fb9ff,University Of Georgia,University Of Georgia,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
fc317d90bd7b,Emory University,Emory University,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
40526526c9f8,Florida State,Florida State University,Political Science,PhD,,,Accepted,Accepted,2009-02-05,,,,,American,deedy_2015
3f627bb23a09,"University Of Wisconsin, Madison",University of Wisconsin-Madison,Political Science,PhD,,,Accepted,Accepted,2009-02-04,,,,,American,deedy_2015
e55bf17e1893,"University Of North Carolina, Chapel Hill (UNC)",UNC Chapel Hill,Political Science,PhD,,,Accepted,Accepted,2009-02-04,,,,,American,deedy_2015
5073b1bc2f2e,"University Of North Carolina, Chapel Hill (UNC)",UNC Chapel Hill,Political Science,PhD,,,Accepted,Accepted,2009-02-03,,,,,American,deedy_2015
2769406e6d4b,Michigan State University (MSU),Michigan State University,Political Science,PhD,,,Accepted,Accepted,2009-02-03,,,,,American,deedy_2015
eee03357c4da,"University Of Illinois, Urbana-Champaign (UIUC)",University of Illinois Urbana-Champaign,Political Science,PhD,,,Wait listed,Waitlisted,2009-02-03,,,,,American,deedy_2015
d400215a4a0a,University Of Virginia (UVA),University of Virginia,Political Science,PhD,,,Accepted,Accepted,2009-02-03,,,,,American,deedy_2015
1bb94e1f3951,University Of Rochester,University of Rochester,Political Science,PhD,,,Accepted,Accepted,2009-02-02,,,,,International with US Degree,deedy_2015
b66d31f85a70,University Of Rochester,University of Rochester,Political Science,PhD,,,Other,Other,2009-02-02,,,,,American,deedy_2015
98479758aabf,Duke University,Duke University,Political Science,PhD,,,Other,Other,2009-02-02,,,,,,deedy_2015
adf19af036f9,Duke University,Duke University,Political Science,PhD,,,Rejected,Rejected,2009-02-02,,,,,International,deedy_2015
9571ee5c76ea,"Texas A&M University, College Station (TAMU)","Texas A&M University, College Station (TAMU)",Political Science,PhD,,,Accepted,Accepted,2009-02-02,,,,,American,deedy_2015
b1886bf9c8c8,Michigan State University (MSU),Michigan State University,Political Science,PhD,,,Accepted,Accepted,2009-01-30,,,,,International,deedy_2015
